row ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Final_Y
8985,51,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,16,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8986,45,technician,married,university.degree,no,no,no,telephone,jun,thu,65,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8987,34,services,married,basic.6y,no,no,no,telephone,jun,thu,722,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8988,31,entrepreneur,married,high.school,no,yes,no,telephone,jun,thu,133,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8989,60,entrepreneur,married,basic.4y,no,no,no,telephone,jun,thu,43,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8990,40,blue-collar,single,basic.4y,unknown,yes,no,telephone,jun,thu,78,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8991,55,technician,married,professional.course,unknown,no,no,telephone,jun,thu,166,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8992,43,admin.,married,university.degree,no,no,no,telephone,jun,thu,30,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8993,40,retired,married,professional.course,no,yes,no,telephone,jun,thu,219,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8994,37,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,164,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8995,47,admin.,married,university.degree,no,no,no,telephone,jun,thu,148,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8996,37,blue-collar,married,professional.course,no,no,no,telephone,jun,thu,11,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8997,52,technician,married,unknown,unknown,no,no,telephone,jun,thu,208,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8998,28,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,140,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8999,25,blue-collar,single,professional.course,no,no,no,telephone,jun,thu,559,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9000,38,services,married,high.school,no,no,no,telephone,jun,thu,224,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9001,53,self-employed,divorced,basic.9y,no,yes,no,telephone,jun,thu,177,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9002,35,management,married,high.school,no,yes,no,telephone,jun,thu,405,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9003,45,management,single,basic.9y,no,yes,no,telephone,jun,thu,69,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9004,28,blue-collar,single,high.school,no,no,no,telephone,jun,thu,1017,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9005,36,technician,single,professional.course,no,no,yes,telephone,jun,thu,385,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9006,26,unknown,single,high.school,unknown,no,no,telephone,jun,thu,237,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9007,45,management,single,basic.9y,no,yes,no,telephone,jun,thu,237,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9008,38,admin.,married,university.degree,no,no,no,telephone,jun,thu,202,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9009,46,services,married,high.school,no,no,yes,telephone,jun,thu,153,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9010,49,management,divorced,university.degree,no,no,no,telephone,jun,thu,163,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9011,53,technician,married,professional.course,no,no,no,telephone,jun,thu,97,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9012,42,technician,married,basic.6y,no,no,no,telephone,jun,thu,399,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9013,48,blue-collar,married,high.school,unknown,yes,no,telephone,jun,thu,234,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9014,26,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,184,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9015,35,blue-collar,single,basic.4y,no,yes,no,telephone,jun,thu,155,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9016,50,housemaid,married,unknown,no,yes,no,telephone,jun,thu,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9017,60,management,married,university.degree,no,yes,no,telephone,jun,thu,89,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9018,56,retired,married,basic.4y,no,no,no,telephone,jun,thu,92,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9019,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,296,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9020,46,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,thu,563,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9021,40,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,146,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9022,42,management,married,university.degree,no,no,no,telephone,jun,thu,92,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9023,33,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,thu,149,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9024,40,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,354,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9025,52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,106,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9026,42,services,divorced,high.school,unknown,no,no,telephone,jun,thu,111,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9027,48,services,married,high.school,unknown,no,no,telephone,jun,thu,136,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9028,34,housemaid,single,university.degree,no,no,no,telephone,jun,thu,267,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9029,26,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,thu,60,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9030,38,admin.,married,high.school,no,yes,no,telephone,jun,thu,117,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9031,39,unemployed,married,university.degree,unknown,no,no,telephone,jun,thu,21,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9032,43,technician,single,professional.course,no,unknown,unknown,telephone,jun,thu,104,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9033,29,admin.,single,high.school,no,yes,yes,telephone,jun,thu,15,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9034,37,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,216,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9035,28,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jun,thu,211,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9036,52,self-employed,married,basic.4y,unknown,no,yes,telephone,jun,thu,71,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9037,28,technician,married,basic.9y,no,yes,no,telephone,jun,thu,225,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9038,36,admin.,married,high.school,unknown,no,yes,telephone,jun,thu,59,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9039,37,technician,married,professional.course,no,yes,no,telephone,jun,thu,683,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1
9040,55,retired,married,university.degree,unknown,yes,no,telephone,jun,thu,1012,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1
9041,39,technician,married,professional.course,no,yes,no,telephone,jun,thu,233,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9042,38,technician,married,basic.9y,no,no,no,telephone,jun,thu,129,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9043,52,services,divorced,high.school,no,no,no,telephone,jun,thu,339,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9044,39,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,thu,112,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9045,32,unknown,unknown,university.degree,no,no,no,telephone,jun,thu,36,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9046,25,blue-collar,single,basic.9y,no,yes,yes,telephone,jun,thu,112,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9047,31,technician,married,high.school,no,no,no,telephone,jun,thu,9,28,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9048,33,technician,divorced,professional.course,no,no,no,telephone,jun,thu,26,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9049,36,admin.,single,university.degree,no,yes,no,telephone,jun,thu,55,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9050,26,technician,single,university.degree,no,no,no,telephone,jun,thu,2635,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9051,30,technician,married,university.degree,unknown,yes,no,telephone,jun,thu,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9052,36,blue-collar,divorced,basic.9y,unknown,no,no,telephone,jun,thu,318,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9053,33,services,single,high.school,no,yes,no,telephone,jun,thu,326,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9054,57,services,divorced,high.school,unknown,no,no,telephone,jun,fri,53,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9055,40,technician,married,professional.course,no,no,no,telephone,jun,fri,179,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9056,30,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,193,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9057,39,admin.,divorced,university.degree,unknown,no,no,telephone,jun,fri,333,15,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9058,52,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,fri,241,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9059,35,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,76,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9060,40,technician,married,professional.course,no,no,no,telephone,jun,fri,37,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9061,44,technician,married,professional.course,no,yes,no,telephone,jun,fri,189,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9062,35,management,married,basic.9y,no,yes,no,telephone,jun,fri,89,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9063,56,admin.,married,high.school,no,no,no,telephone,jun,fri,489,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9064,59,retired,divorced,basic.9y,unknown,yes,no,telephone,jun,fri,141,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9065,50,technician,married,basic.6y,no,yes,no,telephone,jun,fri,61,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9066,29,self-employed,married,basic.6y,unknown,no,no,telephone,jun,fri,24,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9067,45,housemaid,divorced,basic.4y,no,yes,yes,telephone,jun,fri,62,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9068,39,entrepreneur,married,professional.course,no,yes,no,telephone,jun,fri,43,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9069,47,services,married,high.school,unknown,yes,no,telephone,jun,fri,177,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9070,38,admin.,single,university.degree,no,yes,no,telephone,jun,fri,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9071,38,blue-collar,married,unknown,no,yes,no,telephone,jun,fri,42,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9072,51,admin.,married,high.school,no,no,no,telephone,jun,fri,22,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9073,31,services,single,high.school,no,no,yes,telephone,jun,fri,99,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9074,37,unemployed,single,professional.course,no,no,no,telephone,jun,fri,394,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9075,33,management,married,university.degree,no,no,yes,telephone,jun,fri,42,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9076,51,services,married,high.school,unknown,yes,no,telephone,jun,fri,41,28,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9077,37,services,married,high.school,no,yes,yes,telephone,jun,fri,98,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9078,26,blue-collar,single,basic.9y,no,no,no,telephone,jun,fri,114,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9079,31,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,191,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9080,38,blue-collar,married,basic.6y,no,yes,no,telephone,jun,fri,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9081,54,housemaid,divorced,basic.4y,unknown,yes,no,telephone,jun,fri,238,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9082,36,technician,married,professional.course,no,no,no,telephone,jun,fri,206,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9083,34,services,married,high.school,no,no,no,telephone,jun,fri,160,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9084,40,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,156,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9085,43,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,23,23,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9086,33,services,married,high.school,unknown,yes,no,telephone,jun,fri,106,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9087,43,unemployed,married,basic.4y,unknown,no,no,telephone,jun,fri,744,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9088,31,admin.,single,university.degree,no,no,no,telephone,jun,fri,109,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9089,47,management,divorced,university.degree,no,yes,no,telephone,jun,fri,99,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9090,44,entrepreneur,married,basic.9y,no,no,no,telephone,jun,fri,241,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9091,43,admin.,married,unknown,no,yes,no,telephone,jun,fri,246,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9092,30,blue-collar,single,basic.4y,no,yes,no,telephone,jun,fri,59,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9093,40,entrepreneur,divorced,university.degree,no,yes,yes,telephone,jun,fri,54,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9094,36,management,married,university.degree,no,yes,no,telephone,jun,fri,122,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9095,34,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,375,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9096,50,technician,married,high.school,unknown,yes,yes,telephone,jun,fri,111,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9097,38,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,50,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9098,56,technician,married,professional.course,unknown,no,no,telephone,jun,fri,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9099,38,services,married,high.school,no,no,no,telephone,jun,fri,124,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9100,32,services,married,high.school,no,yes,no,telephone,jun,fri,157,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9101,29,admin.,married,university.degree,no,no,no,telephone,jun,fri,45,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9102,47,technician,married,professional.course,no,yes,yes,telephone,jun,fri,577,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9103,47,admin.,married,university.degree,no,no,no,telephone,jun,fri,134,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9104,28,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,325,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9105,45,blue-collar,married,basic.9y,no,no,yes,telephone,jun,fri,124,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9106,46,blue-collar,married,basic.6y,no,no,no,telephone,jun,fri,111,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9107,40,management,married,unknown,no,yes,no,telephone,jun,fri,170,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9108,31,housemaid,married,basic.4y,unknown,unknown,unknown,telephone,jun,fri,40,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9109,39,blue-collar,married,high.school,no,yes,no,telephone,jun,fri,368,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9110,45,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,528,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9111,49,management,married,university.degree,no,yes,no,telephone,jun,fri,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9112,33,blue-collar,divorced,basic.6y,unknown,no,no,telephone,jun,fri,398,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9113,38,admin.,single,basic.9y,no,no,no,telephone,jun,fri,361,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9114,48,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,470,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9115,31,admin.,single,university.degree,no,yes,yes,telephone,jun,fri,282,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9116,47,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,fri,48,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9117,46,admin.,married,basic.9y,unknown,yes,no,telephone,jun,fri,856,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
9118,49,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,606,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9119,36,self-employed,divorced,basic.4y,no,no,no,telephone,jun,fri,79,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9120,45,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,fri,1210,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
9121,40,self-employed,married,professional.course,no,yes,yes,telephone,jun,fri,716,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
9122,49,technician,divorced,unknown,no,unknown,unknown,telephone,jun,fri,158,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9123,29,blue-collar,single,basic.9y,no,unknown,unknown,telephone,jun,fri,158,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9124,29,blue-collar,single,basic.9y,no,no,no,telephone,jun,fri,139,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9125,52,entrepreneur,married,high.school,no,yes,no,telephone,jun,fri,273,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9126,58,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,fri,218,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9127,37,services,married,high.school,no,no,no,telephone,jun,fri,115,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9128,34,management,married,university.degree,no,yes,no,telephone,jun,fri,280,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9129,35,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9130,56,retired,divorced,basic.4y,unknown,no,no,telephone,jun,fri,75,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9131,34,admin.,married,university.degree,no,no,no,telephone,jun,fri,64,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9132,40,technician,married,basic.9y,no,yes,no,telephone,jun,fri,235,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9133,29,admin.,married,university.degree,no,yes,yes,telephone,jun,fri,95,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9134,40,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,231,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9135,37,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,21,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9136,37,housemaid,married,high.school,no,no,yes,telephone,jun,fri,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9137,49,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,838,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
9138,40,management,married,university.degree,no,no,no,telephone,jun,fri,64,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9139,57,management,married,university.degree,no,no,no,telephone,jun,fri,1276,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9140,37,technician,married,basic.6y,no,yes,no,telephone,jun,fri,27,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9141,47,unknown,married,unknown,unknown,yes,no,telephone,jun,fri,141,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9142,40,blue-collar,married,unknown,unknown,no,no,telephone,jun,fri,144,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9143,50,services,divorced,professional.course,no,yes,no,telephone,jun,fri,329,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9144,34,admin.,divorced,basic.9y,no,yes,no,telephone,jun,fri,45,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9145,30,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,fri,402,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9146,53,self-employed,divorced,basic.9y,no,no,no,telephone,jun,fri,60,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9147,32,services,single,basic.6y,no,yes,no,telephone,jun,fri,307,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9148,46,entrepreneur,divorced,high.school,no,no,no,telephone,jun,fri,485,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9149,32,services,married,high.school,unknown,no,no,telephone,jun,fri,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9150,37,services,married,high.school,no,unknown,unknown,telephone,jun,fri,283,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9151,42,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,fri,1098,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
9152,37,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,351,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9153,42,unemployed,married,high.school,unknown,no,no,telephone,jun,fri,89,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
9154,24,entrepreneur,single,high.school,no,yes,no,telephone,jun,fri,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
