"row ID","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
"1509",38,"blue-collar","single","basic.9y","unknown","yes","no","telephone","may","fri",565,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1510",25,"admin.","single","unknown","no","no","no","telephone","may","fri",60,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1511",47,"admin.","married","university.degree","unknown","yes","no","telephone","may","fri",155,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1512",30,"blue-collar","married","unknown","unknown","yes","yes","telephone","may","fri",129,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1513",28,"services","single","high.school","no","no","no","telephone","may","fri",145,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1514",49,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may","fri",35,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1515",32,"admin.","single","university.degree","no","no","no","telephone","may","fri",47,8,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1516",49,"self-employed","single","basic.9y","no","yes","yes","telephone","may","fri",827,5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1517",34,"admin.","married","university.degree","no","no","no","telephone","may","fri",83,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1518",37,"admin.","single","university.degree","no","no","yes","telephone","may","fri",570,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1519",46,"admin.","married","university.degree","unknown","no","no","telephone","may","fri",38,5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1520",37,"admin.","married","high.school","no","yes","no","telephone","may","fri",422,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1521",41,"entrepreneur","married","university.degree","no","yes","no","telephone","may","fri",691,10,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1522",30,"admin.","married","university.degree","no","yes","no","telephone","may","fri",238,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1523",34,"admin.","married","university.degree","no","no","no","telephone","may","fri",371,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1524",34,"admin.","married","university.degree","no","yes","no","telephone","may","fri",103,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1525",33,"blue-collar","married","basic.4y","no","no","no","telephone","may","fri",33,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1526",33,"technician","single","professional.course","unknown","yes","no","telephone","may","fri",613,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1527",25,"blue-collar","single","high.school","no","no","no","telephone","may","fri",1212,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1528",44,"technician","married","professional.course","unknown","yes","no","telephone","may","fri",388,7,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1529",35,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",178,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1530",53,"housemaid","divorced","basic.4y","no","yes","no","telephone","may","fri",422,9,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1531",29,"technician","married","professional.course","no","no","no","telephone","may","fri",886,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1532",33,"technician","unknown","professional.course","unknown","yes","no","telephone","may","fri",378,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1533",56,"blue-collar","married","professional.course","no","unknown","unknown","telephone","may","fri",340,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1534",39,"management","married","basic.9y","no","yes","no","telephone","may","fri",159,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1535",46,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","fri",306,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1536",40,"admin.","married","professional.course","no","no","yes","telephone","may","fri",148,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1537",49,"blue-collar","divorced","high.school","no","no","no","telephone","may","fri",152,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1538",48,"admin.","divorced","university.degree","no","yes","no","telephone","may","fri",224,4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1539",38,"services","divorced","basic.6y","no","no","no","telephone","may","fri",825,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1540",46,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",116,6,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1541",36,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",31,6,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1542",35,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",188,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1543",43,"technician","married","professional.course","no","no","no","telephone","may","fri",265,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1544",31,"management","single","professional.course","no","yes","no","telephone","may","fri",256,6,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1545",52,"self-employed","single","university.degree","unknown","yes","yes","telephone","may","fri",140,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1546",59,"blue-collar","divorced","basic.4y","no","no","no","telephone","may","fri",167,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1547",32,"services","single","high.school","no","no","no","telephone","may","fri",67,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1548",47,"technician","divorced","high.school","no","no","no","telephone","may","fri",156,5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1549",35,"blue-collar","married","high.school","no","yes","yes","telephone","may","fri",272,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1550",36,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",166,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1551",30,"blue-collar","single","basic.9y","unknown","no","no","telephone","may","fri",16,18,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1552",40,"admin.","single","university.degree","no","yes","no","telephone","may","fri",28,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1553",33,"admin.","single","high.school","no","yes","no","telephone","may","fri",66,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1554",27,"services","single","high.school","no","yes","no","telephone","may","fri",274,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1555",35,"technician","single","university.degree","no","no","no","telephone","may","fri",58,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1556",27,"technician","single","professional.course","no","no","no","telephone","may","fri",230,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1557",51,"admin.","married","professional.course","no","yes","no","telephone","may","fri",78,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1558",36,"self-employed","divorced","basic.4y","no","no","no","telephone","may","fri",212,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1559",44,"technician","married","professional.course","no","no","no","telephone","may","fri",124,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1560",37,"self-employed","married","professional.course","unknown","yes","no","telephone","may","fri",78,13,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1561",50,"blue-collar","married","unknown","unknown","yes","no","telephone","may","fri",81,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1562",53,"services","married","basic.4y","no","no","no","telephone","may","fri",86,5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1563",42,"services","married","high.school","unknown","yes","no","telephone","may","fri",247,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1564",31,"admin.","married","university.degree","no","no","no","telephone","may","fri",370,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1565",30,"blue-collar","married","basic.9y","no","no","no","telephone","may","fri",137,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1566",57,"blue-collar","married","basic.9y","no","no","no","telephone","may","fri",153,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1567",45,"blue-collar","divorced","basic.9y","no","yes","no","telephone","may","fri",281,4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1568",42,"technician","divorced","university.degree","no","yes","no","telephone","may","fri",46,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1569",41,"technician","married","professional.course","no","no","no","telephone","may","fri",34,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1570",34,"entrepreneur","married","professional.course","no","yes","no","telephone","may","fri",292,4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1571",47,"technician","married","professional.course","no","no","no","telephone","may","fri",135,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1572",38,"blue-collar","married","basic.9y","no","no","no","telephone","may","fri",84,9,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1573",40,"services","married","high.school","no","yes","yes","telephone","may","fri",141,9,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1574",41,"self-employed","married","high.school","no","yes","no","telephone","may","fri",206,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1575",42,"unemployed","married","basic.4y","no","yes","no","telephone","may","fri",170,19,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1576",48,"unemployed","married","basic.6y","no","no","yes","telephone","may","fri",58,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191.0
"1577",30,"admin.","married","university.degree","no","no","no","telephone","jun","mon",100,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1578",48,"technician","married","high.school","no","no","no","telephone","jun","mon",185,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1579",55,"technician","married","basic.9y","unknown","no","no","telephone","jun","mon",362,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1580",44,"self-employed","divorced","high.school","no","yes","no","telephone","jun","mon",123,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1581",46,"entrepreneur","married","basic.9y","no","no","no","telephone","jun","mon",245,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1582",28,"services","married","high.school","no","no","no","telephone","jun","mon",659,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1583",35,"services","single","basic.4y","no","no","no","telephone","jun","mon",651,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1584",51,"management","married","university.degree","no","yes","yes","telephone","jun","mon",409,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1585",50,"services","divorced","basic.4y","unknown","yes","no","telephone","jun","mon",168,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1586",35,"admin.","single","basic.4y","unknown","yes","no","telephone","jun","mon",143,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1587",45,"blue-collar","single","basic.9y","no","no","no","telephone","jun","mon",185,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1588",40,"blue-collar","single","basic.9y","no","yes","no","telephone","jun","mon",128,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1589",33,"technician","single","university.degree","no","yes","no","telephone","jun","mon",42,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1590",30,"services","single","high.school","no","no","no","telephone","jun","mon",132,6,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1591",55,"entrepreneur","divorced","university.degree","no","yes","yes","telephone","jun","mon",579,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1592",47,"entrepreneur","married","university.degree","no","no","yes","telephone","jun","mon",180,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1593",51,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","mon",159,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1594",41,"self-employed","married","basic.4y","no","no","no","telephone","jun","mon",174,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1595",39,"self-employed","married","basic.4y","unknown","yes","yes","telephone","jun","mon",258,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1596",25,"admin.","single","high.school","no","no","no","telephone","jun","mon",223,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1597",26,"admin.","single","high.school","no","no","yes","telephone","jun","mon",445,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1598",37,"admin.","divorced","university.degree","no","yes","no","telephone","jun","mon",82,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1599",53,"services","married","high.school","unknown","yes","no","telephone","jun","mon",381,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1600",26,"admin.","single","high.school","no","no","no","telephone","jun","mon",278,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1601",46,"management","married","university.degree","unknown","no","no","telephone","jun","mon",183,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1602",58,"retired","married","high.school","unknown","no","no","telephone","jun","mon",389,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1603",29,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","mon",148,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1604",48,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","mon",481,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1605",47,"admin.","married","university.degree","no","no","no","telephone","jun","mon",121,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1606",25,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","mon",283,5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1607",53,"unknown","married","high.school","unknown","no","no","telephone","jun","mon",313,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1608",41,"admin.","married","high.school","unknown","no","no","telephone","jun","mon",118,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1609",60,"management","married","university.degree","unknown","no","no","telephone","jun","mon",403,6,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1610",40,"entrepreneur","married","university.degree","unknown","yes","no","telephone","jun","mon",169,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1611",28,"blue-collar","single","high.school","no","yes","no","telephone","jun","mon",102,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1612",39,"admin.","married","university.degree","no","no","no","telephone","jun","mon",105,11,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1613",39,"self-employed","married","university.degree","no","yes","yes","telephone","jun","mon",31,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1614",48,"blue-collar","divorced","basic.4y","unknown","yes","no","telephone","jun","mon",163,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1615",28,"admin.","married","university.degree","no","no","no","telephone","jun","mon",249,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1616",45,"technician","married","university.degree","no","no","no","telephone","jun","mon",79,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1617",35,"admin.","single","university.degree","no","yes","no","telephone","jun","mon",87,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1618",33,"admin.","married","high.school","no","yes","no","telephone","jun","mon",966,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1619",33,"services","single","university.degree","unknown","no","no","telephone","jun","mon",747,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1620",52,"admin.","divorced","university.degree","no","no","no","telephone","jun","mon",201,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1621",45,"admin.","married","high.school","no","yes","no","telephone","jun","mon",221,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1622",36,"services","single","basic.6y","unknown","no","no","telephone","jun","mon",255,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1623",42,"services","married","high.school","no","no","no","telephone","jun","mon",276,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1624",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1625",52,"entrepreneur","married","university.degree","unknown","yes","no","telephone","jun","mon",76,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1626",34,"technician","married","professional.course","no","yes","no","telephone","jun","mon",142,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1627",51,"services","married","high.school","no","no","yes","telephone","jun","mon",267,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
"1628",30,"technician","married","university.degree","no","no","yes","telephone","jun","mon",150,5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
